"Date","Campaign_ID","Campaign_Type","Target_Audience","Duration","Channel_Used","Impressions","Clicks","Leads","Conversions","Revenue","Acquisition_Cost","Customer_Segment","website_visits","Indian_Cities","CTR","Conversion_Rate","Website_Conversion_Rate","ROAS","CPL","CPC","Cost_Per_Conversion","Profit","ROI"
"01-07-2024","NY-CMP-34505","SEO","Tier 2 City Customers","30","Facebook, WhatsApp, Email","98464","14648","6469","4448","3251488.00","43.15","Youth","18590","Loni","14.876503087","30.365920262","23.926842388","75353.14020857473928157","0.006670273","0.002945794","0.009700989","3251444.85","7535214.020857473928157589"
"01-07-2024","NY-CMP-34815","Influencer","Premium Shoppers","28","Email, YouTube","71118","3685","1205","674","432708.00","343.46","Tier 2 City Customers","12624","Bareilly","5.181529289","18.290366350","5.339036755","1259.849764164677109415","0.285029045","0.093204884","0.509584569","432364.54","125884.976416467710941594"
"01-07-2024","NY-CMP-34882","Influencer","Working Women","25","Facebook, WhatsApp, Instagram","23139","1528","536","207","132687.00","1100.10","Tier 2 City Customers","5217","Tiruchirappalli","6.603569730","13.547120418","3.967797584","120.613580583583310608","2.052425373","0.719960732","5.314492753","131586.90","11961.358058358331060812"
"01-07-2024","NY-CMP-35403","Social Media","Working Women","27","Email, YouTube","46671","2256","608","326","181582.00","175.48","College Students","10094","Gaya","4.833836858","14.450354609","3.229641371","1034.773193526327786642","0.288618421","0.077783687","0.538282208","181406.52","103377.319352632778664235"
"01-07-2024","NY-CMP-35647","Email","College Students","15","Facebook, Google","98791","11670","3468","1967","952028.00","119.24","Working Women","10880","Bareilly","11.812816957","16.855184233","18.079044117","7984.132841328413284132","0.034382929","0.010217652","0.060620233","951908.76","798313.284132841328413284"
"01-07-2024","NY-CMP-35923","Paid Ads","Youth","19","YouTube","20636","2256","1104","668","197728.00","204.06","Tier 2 City Customers","13407","Jammu","10.932351230","29.609929078","4.982471843","968.969910810545917867","0.184836956","0.090452127","0.305479041","197523.94","96796.991081054591786729"
"01-07-2024","NY-CMP-36416","Social Media","Tier 2 City Customers","23","YouTube, WhatsApp","36967","5157","2578","1385","364255.00","112.64","Premium Shoppers","12882","Durgapur","13.950279979","26.856699631","10.751436112","3233.797940340909090909","0.043692785","0.021842156","0.081328519","364142.36","323279.794034090909090909"
"01-07-2024","NY-CMP-36509","Influencer","Working Women","20","WhatsApp","91742","8135","2907","1942","1464268.00","117.18","College Students","14355","Bhubaneswar","8.867258180","23.872157344","13.528387321","12495.88667008021846731","0.040309597","0.014404425","0.060339855","1464150.82","1249488.667008021846731524"
"01-07-2024","NY-CMP-36580","Social Media","Tier 2 City Customers","7","Facebook","14282","1745","732","297","84348.00","641.17","Tier 2 City Customers","5750","Dehradun","12.218176725","17.020057306","5.165217391","131.553254207152549245","0.875915300","0.367432664","2.158821548","83706.83","13055.325420715254924590"
"01-07-2024","NY-CMP-36624","Paid Ads","Premium Shoppers","24","Google, Facebook, Email","44817","906","298","206","83636.00","700.40","College Students","14556","Tiruppur","2.021554320","22.737306843","1.415223962","119.411764705882352941","2.350335570","0.773068432","3.400000000","82935.60","11841.176470588235294117"
"01-07-2024","NY-CMP-36913","SEO","Youth","20","Instagram","65975","4176","2116","1312","653376.00","115.90","Working Women","15173","Udaipur","6.329670329","31.417624521","8.646938641","5637.411561691113028472","0.054773156","0.027753831","0.088338414","653260.10","563641.156169111302847282"
"01-07-2024","NY-CMP-36924","Social Media","College Students","8","Instagram","90472","8260","3151","2010","1437150.00","119.03","College Students","868","Mangalore","9.129896542","24.334140435","231.566820276","12073.84692934554314038","0.037775309","0.014410411","0.059218905","1437030.97","1207284.692934554314038477"
"01-07-2024","NY-CMP-37184","SEO","Working Women","19","Instagram, Facebook","44164","4453","1064","843","498213.00","211.02","Youth","19161","Gorakhpur","10.082872928","18.931057713","4.399561609","2360.975263008245663918","0.198327067","0.047388277","0.250320284","498001.98","235997.526300824566391811"
"01-07-2024","NY-CMP-37294","SEO","Tier 2 City Customers","20","Instagram","58315","2780","1575","970","422920.00","97.85","Premium Shoppers","7174","Ulhasnagar","4.767212552","34.892086330","13.521048229","4322.125702606029637199","0.062126984","0.035197841","0.100876288","422822.15","432112.570260602963719979"
"01-07-2024","NY-CMP-37387","Influencer","Working Women","30","Facebook, WhatsApp","22936","3319","1675","633","250668.00","365.72","Tier 2 City Customers","15168","Dhanbad","14.470701081","19.072009641","4.173259493","685.409602974953516351","0.218340298","0.110189816","0.577756714","250302.28","68440.960297495351635130"
"01-07-2024","NY-CMP-37565","SEO","Working Women","6","Google","69021","2309","877","678","466464.00","280.90","Tier 2 City Customers","11114","Hyderabad","3.345358658","29.363360762","6.100413892","1660.605197579209683161","0.320296465","0.121654395","0.414306784","466183.10","165960.519757920968316126"
"01-07-2024","NY-CMP-38453","Email","Youth","30","Email","30738","1024","312","212","73140.00","1244.59","College Students","5822","Delhi","3.331381352","20.703125000","3.641360357","58.766340722647618894","3.989070512","1.215419921","5.870707547","71895.41","5776.634072264761889457"
"01-07-2024","NY-CMP-38552","Email","Tier 2 City Customers","5","Facebook","26709","1445","659","221","110500.00","1027.39","Working Women","2389","Chandigarh","5.410161368","15.294117647","9.250732524","107.554093382259901303","1.559013657","0.710996539","4.648823529","109472.61","10655.409338225990130330"
"01-07-2024","NY-CMP-38764","Social Media","Working Women","23","Email, YouTube","49247","2145","429","156","116688.00","927.85","Tier 2 City Customers","8671","Ambattur","4.355595264","7.272727272","1.799100449","125.761707172495554238","2.162820512","0.432564102","5.947756410","115760.15","12476.170717249555423829"
"01-07-2024","NY-CMP-40119","Social Media","Premium Shoppers","19","Facebook, WhatsApp","58112","1807","612","235","159800.00","214.45","Working Women","10487","Jhansi","3.109512665","13.004980630","2.240869648","745.162042434133830729","0.350408496","0.118677365","0.912553191","159585.55","74416.204243413383072977"
"01-07-2024","NY-CMP-40137","Social Media","College Students","19","Google, Email","50012","5071","2688","1716","873444.00","138.61","Tier 2 City Customers","19724","Jhansi","10.139566504","33.839479392","8.700060839","6301.450111824543683716","0.051566220","0.027333859","0.080775058","873305.39","630045.011182454368371690"
"01-07-2024","NY-CMP-40174","Paid Ads","Tier 2 City Customers","28","Email","42318","6204","1966","925","219225.00","99.62","Youth","15623","Tiruppur","14.660428186","14.909735654","5.920757857","2200.612326841999598474","0.050671414","0.016057382","0.107697297","219125.38","219961.232684199959847420"
"01-07-2024","NY-CMP-41325","Social Media","College Students","29","YouTube, WhatsApp","20102","1280","615","254","84074.00","781.34","Youth","9717","Indore","6.367525619","19.843750000","2.613975506","107.602324212250748713","1.270471544","0.610421875","3.076141732","83292.66","10660.232421225074871374"
"01-07-2024","NY-CMP-41329","Social Media","Working Women","28","WhatsApp, YouTube","69194","8535","5087","1945","1205900.00","61.90","Youth","17346","Kolkata","12.334884527","22.788517867","11.212959760","19481.42164781906300484","0.012168272","0.007252489","0.031825192","1205838.10","1948042.164781906300484652"
"01-07-2024","NY-CMP-41797","SEO","Tier 2 City Customers","26","YouTube, Instagram","97473","2572","801","254","114300.00","910.48","College Students","16472","Jabalpur","2.638679429","9.875583203","1.542010684","125.538177664528600298","1.136679151","0.353996889","3.584566929","113389.52","12453.817766452860029874"
"01-07-2024","NY-CMP-41862","Paid Ads","Tier 2 City Customers","20","Email, Google, Instagram","98756","6766","2927","2019","1146792.00","42.81","Tier 2 City Customers","15030","Kota","6.851229292","29.840378362","13.433133732","26787.94674141555711282","0.014625896","0.006327224","0.021203566","1146749.19","2678694.674141555711282410"
"01-07-2024","NY-CMP-42142","SEO","Tier 2 City Customers","21","Google","37292","3418","1626","805","173880.00","171.17","Tier 2 City Customers","18497","Jamshedpur","9.165504665","23.551784669","4.352057090","1015.832213588829818309","0.105270602","0.050078993","0.212633540","173708.83","101483.221358882981830928"
"01-07-2024","NY-CMP-42144","Email","Youth","28","WhatsApp","55707","1803","1032","556","174028.00","103.94","Premium Shoppers","5432","Ujjain","3.236577090","30.837493067","10.235640648","1674.312103136424860496","0.100717054","0.057648363","0.186942446","173924.06","167331.210313642486049644"
"01-07-2024","NY-CMP-42252","Social Media","Premium Shoppers","14","YouTube","51967","7697","4537","2269","1347786.00","67.99","Working Women","17916","Firozabad","14.811322570","29.479017799","12.664657289","19823.29754375643476981","0.014985673","0.008833311","0.029964742","1347718.01","1982229.754375643476981909"
"01-07-2024","NY-CMP-42945","Influencer","Youth","21","WhatsApp, YouTube","39774","1954","559","404","178568.00","268.40","College Students","15875","Mumbai","4.912757077","20.675537359","2.544881889","665.305514157973174366","0.480143112","0.137359263","0.664356435","178299.60","66430.551415797317436661"
"01-07-2024","NY-CMP-43386","SEO","Working Women","21","Instagram","95635","8713","2323","1390","936860.00","65.55","Tier 2 City Customers","15040","Nagpur","9.110681235","15.953173419","9.242021276","14292.29595728451563691","0.028217821","0.007523241","0.047158273","936794.45","1429129.595728451563691838"
"01-07-2024","NY-CMP-43895","Paid Ads","College Students","13","YouTube","33702","4092","1412","426","139302.00","318.32","Tier 2 City Customers","602","Firozabad","12.141712658","10.410557184","70.764119601","437.616235234983664237","0.225439093","0.077790811","0.747230046","138983.68","43661.623523498366423724"
"01-07-2024","NY-CMP-44388","Social Media","Youth","24","Facebook, Google","53427","1135","668","336","226464.00","341.87","Youth","14574","Kolhapur","2.124394032","29.603524229","2.305475504","662.427238423962324860","0.511781437","0.301207048","1.017470238","226122.13","66142.723842396232486032"
"01-07-2024","NY-CMP-45271","Influencer","Premium Shoppers","24","Facebook, Google, Instagram","25180","796","215","70","50400.00","2722.59","Working Women","14872","Jhansi","3.161239078","8.793969849","0.470683162","18.511784734388945819","12.663209302","3.420339195","38.894142857","47677.41","1751.178473438894581997"
"01-07-2024","NY-CMP-45715","SEO","Premium Shoppers","26","WhatsApp, Facebook","81345","9872","4349","2268","1530900.00","37.36","Premium Shoppers","3116","Belgaum","12.135964103","22.974068071","72.785622593","40976.98072805139186295","0.008590480","0.003784440","0.016472663","1530862.64","4097598.072805139186295503"
"01-07-2024","NY-CMP-45845","Email","Youth","14","WhatsApp, Facebook","68813","8254","2672","1705","494450.00","29.89","Premium Shoppers","19021","Howrah","11.994826558","20.656651320","8.963776878","16542.32184677149548343","0.011186377","0.003621274","0.017530791","494420.11","1654132.184677149548343927"
"01-07-2024","NY-CMP-45936","Social Media","Youth","21","Email","89008","5953","1864","1042","456396.00","229.49","Working Women","5765","Akola","6.688162861","17.503779606","18.074588031","1988.740250119830929452","0.123116952","0.038550310","0.220239923","456166.51","198774.025011983092945226"
"01-07-2024","NY-CMP-46145","SEO","Tier 2 City Customers","17","Email, YouTube, Instagram","55943","1520","727","561","419067.00","341.92","College Students","8395","Bhopal","2.717051284","36.907894736","6.682549136","1225.628802058961160505","0.470316368","0.224947368","0.609483065","418725.08","122462.880205896116050538"
"01-07-2024","NY-CMP-46549","Paid Ads","Youth","16","Instagram, Email, Facebook","63513","8531","3751","2041","602095.00","108.70","Premium Shoppers","17319","Gorakhpur","13.431895832","23.924510608","11.784745077","5539.052437902483900643","0.028978938","0.012741765","0.053258206","601986.30","553805.243790248390064397"
"01-07-2024","NY-CMP-47516","Influencer","Premium Shoppers","24","WhatsApp, Email","23321","2103","814","543","384987.00","381.05","College Students","18870","Howrah","9.017623601","25.820256776","2.877583465","1010.331977430783361763","0.468120393","0.181193533","0.701749539","384605.95","100933.197743078336176354"
"01-07-2024","NY-CMP-48076","Social Media","Premium Shoppers","25","Instagram, Facebook","61091","7304","3199","1936","1500400.00","113.40","Working Women","14872","Bareilly","11.955934589","26.506024096","13.017751479","13231.04056437389770723","0.035448577","0.015525739","0.058574380","1500286.60","1323004.056437389770723104"
"01-07-2024","NY-CMP-48352","SEO","College Students","12","YouTube, Facebook, Email","92911","6454","2828","1762","873952.00","164.64","Tier 2 City Customers","19250","Maheshtala","6.946432607","27.300898667","9.153246753","5308.260447035957240038","0.058217821","0.025509761","0.093439273","873787.36","530726.044703595724003887"
"01-07-2024","NY-CMP-48970","SEO","Youth","7","Email, YouTube, WhatsApp","93856","8818","4328","2554","883684.00","53.05","College Students","14510","Madurai","9.395243777","28.963483783","17.601654031","16657.56833176248821866","0.012257393","0.006016103","0.020771339","883630.95","1665656.833176248821866163"
"01-07-2024","NY-CMP-49845","Email","Working Women","8","Instagram","70901","6987","3403","2194","1627948.00","57.02","College Students","18712","Madurai","9.854585971","31.401173608","11.725096194","28550.47351806383725008","0.016755803","0.008160870","0.025989061","1627890.98","2854947.351806383725008768"
